,Iteration,Local,Global
165,165,2.6218745708465576,0.0
166,166,2.8921873569488525,0.0
167,167,2.593930959701538,0.015625953674316406
168,168,2.7524702548980713,0.015624523162841797
169,169,2.747670888900757,0.0
170,170,2.7658166885375977,0.0
171,171,2.656432867050171,0.015624523162841797
172,172,2.5808160305023193,0.0
173,173,2.859572410583496,0.01562643051147461
174,174,2.690216064453125,0.0
175,175,2.7745025157928467,0.0
176,176,2.7041525840759277,0.015626192092895508
177,177,2.859569549560547,0.015628814697265625
178,178,2.643240451812744,0.0
179,179,2.625182628631592,0.015624046325683594
180,180,2.8306148052215576,0.0
181,181,2.5470681190490723,0.0
182,182,2.7973010540008545,0.0
183,183,2.6739561557769775,0.015628576278686523
184,184,2.703312397003174,0.0
185,185,2.7970614433288574,0.015628337860107422
186,186,2.6430816650390625,0.0
187,187,2.8154807090759277,0.0156252384185791
188,188,2.734560966491699,0.01562666893005371
189,189,2.578300714492798,0.0
190,190,2.72125506401062,0.0
191,191,2.703312397003174,0.015624523162841797
192,192,2.6432039737701416,0.0
193,193,2.7636098861694336,0.0
194,194,2.7189364433288574,0.0
195,195,2.765815258026123,0.0
196,196,2.6120173931121826,0.015617847442626953
197,197,2.8462953567504883,0.0
198,198,2.672058582305908,0.0
199,199,2.564912796020508,0.015638351440429688
200,200,2.828306198120117,0.015624761581420898
201,201,2.5783045291900635,0.0
202,202,2.7658114433288574,0.0
203,203,2.7213408946990967,0.0
204,204,2.8439621925354004,0.015607595443725586
205,205,2.5805931091308594,0.0
206,206,2.628478527069092,0.0
207,207,2.7970714569091797,0.015623092651367188
208,208,2.636967420578003,0.006095409393310547
209,209,2.7859888076782227,0.0
210,210,2.749915361404419,0.0
211,211,2.6876866817474365,0.0
212,212,2.843946695327759,0.0
213,213,2.5841658115386963,0.0
214,214,2.859569549560547,0.015625715255737305
215,215,2.659945011138916,0.0
216,216,2.703310489654541,0.0
217,217,2.8035929203033447,0.0
218,218,2.7657971382141113,0.015625476837158203
219,219,2.5960540771484375,0.0
220,220,2.797065258026123,0.01564478874206543
221,221,2.73762845993042,0.0
222,222,2.808481216430664,0.0
223,223,2.579822540283203,0.015630483627319336
224,224,2.8283138275146484,0.015628337860107422
225,225,2.7033073902130127,0.0
226,226,2.643035888671875,0.1562650203704834
227,227,0.0,0.0
228,228,0.0,0.0
229,229,0.0,0.0
230,230,0.0,0.0
231,231,0.0,0.0
232,232,0.0,0.0
233,233,0.0,0.0
234,234,0.0,0.0
235,235,0.0,0.0
236,236,0.0,0.0
237,237,0.0,0.0
238,238,0.0,0.0
239,239,0.0,0.0
240,240,0.0,0.0
241,241,0.0,0.0
242,242,0.0,0.0
243,243,0.0,0.0
244,244,0.0,0.0
245,245,0.0,0.0
246,246,0.0,0.0
247,247,0.0,0.0
248,248,0.0,0.0
249,249,0.0,0.0
250,250,0.0,0.0
251,251,0.0,0.0
252,252,0.0,0.0
253,253,0.0,0.0
254,254,0.0,0.0
255,255,0.0,0.0
256,256,0.0,0.0
257,257,0.0,0.0
258,258,0.0,0.0
259,259,0.0,0.0
260,260,0.0,0.0
261,261,0.0,0.0
262,262,0.0,0.0
263,263,0.0,0.0
264,264,0.0,0.0
265,265,0.0,0.0
266,266,0.0,0.0
267,267,0.0,0.0
268,268,0.0,0.0
269,269,0.0,0.0
270,270,0.0,0.0
271,271,0.0,0.0
272,272,0.0,0.0
273,273,0.0,0.0
274,274,0.0,0.0
275,275,0.0,0.0
276,276,0.0,0.0
277,277,0.0,0.0
278,278,0.0,0.0
279,279,0.0,0.0
280,280,0.0,0.0
281,281,0.0,0.0
282,282,0.0,0.0
283,283,0.0,0.0
284,284,0.0,0.0
285,285,0.0,0.0
286,286,0.0,0.0
287,287,0.0,0.0
288,288,0.0,0.0
289,289,0.0,0.0
290,290,0.0,0.0
291,291,0.0,0.0
292,292,0.0,0.0
293,293,0.0,0.0
294,294,0.0,0.0
295,295,0.0,0.0
296,296,0.0,0.0
297,297,0.0,0.0
298,298,0.0,0.0
299,299,0.0,0.0
300,300,0.0,0.0
